code,name,price,volume
8411,MIZUHO FINANCIAL GROUP,6095,7155700
8508,J TRUST CO. LTD,551,529000
8425,MIZUHO LEASING COMPANY LTD,1416,386900
8473,SBI HOLDINGS INC,2984,4993700
8439,TOKYO CENTURY CORPORATION,2078.5,543900
8511,JAPAN SECURITIES FINANCE CO,2141,110200
8522,BANK OF NAGOYA,5270,137100
8524,NORTH PACIFIC BANK LIMITED,923,1974000
8541,EHIME BANK,1590,86500
8542,TOMATO BANK,1618,17500
8424,FUYO GENERAL LEASE CO LTD,4389,123300
8550,TOCHIGI BANK,885,580700
8544,KEIYO BANK,2017,226100
8518,JAPAN ASIA INVESTMENT,172,48300
8515,AIFUL CORP,476,1631700
8563,DAITO BANK,1019,48100
8558,TOWA BANK,1033,459900
8566,RICOH LEASING CO,5990,53500
8562,FUKUSHIMA BANK,363,199200
8584,JACCS CO LTD,4095,108700
8591,ORIX CORPORATION,4757,2675900
8593,MITSUBISHI HC CAPITAL INC,1409.5,2779600
8595,JAFCO GROUP CO LTD,2341,427500
8570,AEON FINANCIAL SERVICE CO LIMIT,1564,269600
8572,ACOM CO,473.5,1180300
8585,ORIENT CORP,1036,343800
8600,TOMONY HOLDINGS INC,852,275300
8604,NOMURA HOLDINGS INC.,1181,13273800
8622,MITO SECURITIES CO,723,515000
8628,MATSUI SECURITIES CO,938,679000
8624,ICHIYOSHI SECURITIES,1317,113600
8630,SOMPO HOLDINGS INC,5785,1994200
8537,TAIKO BANK,2504,27800
8698,MONEX GROUP INC,710,2539500
8700,MARUHACHI SECURITIES CO LTD,1740,2200
8699,HS HOLDINGS CO LTD,1240,155600
8697,JAPAN EXCHANGE GROUP,1843,3300700
8614,TOYO SECURITIES CO,748,1095900
8609,OKASAN SECURITIES GROUP INC,849,362200
8704,TRADERS HOLDINGS,1029,48300
8705,NISSAN SECURITIES GP CO LTD,285,212100
8616,TOKAI TOKYO FINANCIAL HLDG INC,737,687900
8617,KOSEI SECURITIES,530,7000
8706,KYOKUTO SECURITIES CO.LTD,1714,335100
8551,KITA-NIPPON BANK,4630,19500
8707,IWAICOSMO HOLDINGS INC,3515,75500
8708,AIZAWA SECURITIES GROUP CO LTD,1469,94400
8715,ANICOM HOLDINGS INC,1323,395200
8725,MS&AD INS GP HLDGS,3973,4196900
8739,SPARX GROUP CO.LTD,1911,147700
8737,AKATSUKI CORP,680,121700
8746,UNBANKED INC,300,71200
8747,YUTAKA TRUSTY SECURITIES CO LTD,3185,22500
8596,KYUSHU LEASING SERVICE,1415,29600
8601,DAIWA SECURITIES GROUP,1438.5,3990600
8750,DAI-ICHI LIFE HOLDINGS INC,1418.5,5405100
8769,ADVANTAGE RISK MANAGEMENT CO. L,492,17200
8613,MARUSAN SECURITIES,1010,369000
8766,TOKIO MARINE HOLDINGS INC,5896,4316100
8772,ASAX CO.LTD.,884,8500
8713,FIDEA HOLDINGS CO LTD,1923,42300
8742,KOBAYASHI YOKO CO,521,20800
8729,SONY FINANCIAL GROUP INC,148,58517700
8793,NEC CAPITAL SOLUTIONS LIMITED,4070,34900
8789,FINTECH GLOBAL INC,132,1491300
8798,ADVANCE CREATE CO LTD,200,60100
8802,MITSUBISHI ESTATE CO,4687,3872100
8803,HEIWA REAL ESTATE CO,2454,247300
8804,TOKYO TATEMONO CO,3808,478600
8771,EGUARANTEE INC.,1736,151000
8795,T&D HOLDINGS INC,3667,2596300
8801,MITSUI FUDOSAN,1827.5,7921100
8835,TAIHEIYO KOUHATSU INC,902,58300
8836,RISE INC,30,24500
8783,ABC CO LTD,213,134600
8844,COSMOS INITIA CO,1151,68100
8848,LEOPALACE 21 CORP,647,733200
8850,STARTS CORPORATION,4885,50800
8830,SUMITOMO REALTY & DEVELOPMENT C,4820,2473700
8860,FUJI CORPORATION LIMITED,832,110600
8714,SENSHU IKEDA HOLDINGS INC,785,901400
8869,MEIWA ESTATE CO,1046,80000
8818,KEIHANSHIN BUILDING CO LTD,1949,38700
8871,GOLDCREST CO LTD,3325,18700
8841,TOC CO LTD,852,252100
8876,RELO GROUP INC,1922.5,632700
8887,SYLA HOLDINGS CO LTD,393,43700
8892,ES-CON JAPAN LTD,1103,217100
8894,REVOLUTION CO LTD,54,633100
8898,CENTURY21 REAL ESTATE OF JAPAN,1147,10300
8864,AIRPORT FACILITIES CO,971,75100
8904,AVANTIA CO LTD,840,11300
8912,AREA QUEST INC,165,115900
8908,MAINICHI COMNET CO.LTD.,847,7000
8917,FIRST JUKEN CO LTD,1170,12600
8914,AREALINK CO LTD,1231,129600
8881,NISSHIN GROUP HLDGS CO LTD,755,161300
8918,LAND CO LTD,9,242282800
8891,AMG HOLDINGS CO LTD,2699,9700
8921,8921.T,0P0000EJLS,0,2248,100
8920,TOSHO CO LTD,882,113200
8923,TOSEI CORPORATION,1588,183000
8927,MEIHO ENTERPRISE CO LTD,443,142600
8928,ANABUKI KOSAN INC,2701,11000
8935,FJ NEXT HOLDINGS CO LTD,1707,84600
8931,WADAKOHSAN CORP,1691,7500
8944,LAND BUSINESS CO LTD,260,73900
8938,GLOME HOLDINGS INC,336,13500
8919,KATITAS CO LTD,3250,336200
8934,SUN FRONTIER FUDOSAN CO LTD,2693,198100
8945,SUNNEXTA GROUP INC,1199,1800
8951,NIPPON BUILDING FUND INC,144600,18232
8952,JAPAN REAL ESTATE INVESTMENT CO,128300,18692
8929,AOYAMA ZAISAN NETWORKS CO LIMIT,1290,80400
8955,JAPAN PRIME REALTY INVESTMENT C,103800,8054
8957,TOKYU REIT INC,208200,1626
8877,ESLEAD CORPORATION,6480,42600
8946,ASIAN STAR CO,91,296200
8897,MIRARTH HOLDINGS INC,407,1089800
8953,JAPAN METROPOLITAN FUND INV COR,120600,22807
8954,ORIX JREIT INC,102500,10989
8960,UNITED URBAN INVESTMENT CORP,180600,6399
8964,FRONTIER REAL ESTATE INVESTMENT,89400,6656
8975,ICHIGO OFFICE REITINVESTMENT CO,96300,2262
8966,HEIWA REAL ESTATE REIT INC,150300,2085
8961,MORI TRUST REIT INC,76600,5676
8963,INVINCIBLE INVESTMENT CORP,61900,25562
8968,FUKUOKA REIT CORP,181200,1411
8977,HANKYU HANSHIN REIT INC,154100,1311
8979,STARTS PROCEED INVESTMENT CORP,208700,481
8985,JAPAN HOTEL REIT INVESTMENT COR,78100,36288
8986,DAIWA SECS LIVING INVESTMENT CO,114900,4878
8967,JAPAN LOGISTICS FUND INC,103400,4529
8987,JAPAN EXCELLENT INC,151900,2692
8972,KDX REALTY INVESTMENT CORP,168800,11505
8976,DAIWA OFFICE INVESTMENT CORP,353000,1213
8995,MAKOTO CONSTRUCTION CO.LTD,1152,11900
8984,DAIWA HOUSE REIT INVESTMENT COR,130400,9443
9007,ODAKYU ELECTRIC RAILWAY CO,1638.5,756100
8999,GRANDY HOUSE CORPORATION,604,99100
9003,SOTETSU HOLDINGS INC,2769.5,267400
9008,KEIO CORPORATION,3887,383200
9005,TOKYU CORP,1843,1911500
8956,NTT UD REIT INVESTMENT CORPORAT,146900,3205
9010,FUJI KYUKO CO LTD,2454,219600
9009,KEISEI ELECTRIC RAILWAY CO,1225,1577800
8958,GLOBAL ONE REAL ESTATE INVESTME,137600,2050
9006,KEIKYU CORPORATION,1480.5,744800
9012,CHICHIBU RAILWAY CO,2112,500
9017,NIIGATA KOTSU CO,2076,6200
9020,EAST JAPAN RAILWAY CO,3721,2254800
9021,WEST JAPAN RAILWAY CO,3234,1771800
9022,CENTRAL JAPAN RAILWAY CO,4242,1744500
9001,TOBU RAILWAY CO,2861.5,502800
9024,SEIBU HOLDINGS INC,4184,665500
9025,KONOIKE TRANSPORT CO LIMITED,3005,76600
9028,ZERO CO LTD,3425,18900
9034,NANSO TRANSPORT CO,1594,4400
9031,NISHI-NIPPON RAILROAD CO,2987.5,247800
9037,HAMAKYOREX CO LTD,1778,80000
9039,SAKAI MOVING SERVICE,2726,115700
9023,TOKYO METRO CO LTD,1626,1307400
9042,HANKYU HANSHIN HOLDINGS INC,4174,895800
9041,KINTETSU GROUP HOLDINGS CO LTD,3150,1000900
9044,NANKAI ELECTRIC RAILWAY CO,2950.5,372900
9045,KEIHAN HOLDINGS CO LTD,3234,222200
8996,HOUSEFREEDOM CO.LTD,1034,2700
9048,NAGOYA RAILROAD CO,1736,1203000
9049,KEIFUKU ELECTRIC RAILROAD CO,7500,5600
9051,SENKON LOGISTICS CO,1432,2700
9033,HIROSHIMA ELECTRIC RAILWAY CO,647,4300
9029,HIGASHI HOLDINGS CO LTD,1903,20600
9057,ENSHU TRUCK CO,3510,1200
9036,TOHBU NETWORK CO LTD,1143,3100
9046,KOBE ELECTRIC RAILWAY CO,2501,48400
9063,OKAYAMAKEN FREIGHT TRANSPORTATI,4215,3600
9064,YAMATO HOLDINGS CO LTD,1747,929400
9069,SENKO GROUP HOLDINGS CO LTD,1785,215000
9072,NIKKON HOLDINGS CO LTD,3932,330100
9073,KYOGOKU UNYU SHOJI CO,1332,5800
9059,KANDA HOLDINGS CO LTD,864,11400
9075,FUKUYAMA TRANSPORTING CO,5540,119800
9074,JAPAN OIL TRANSPORTATION CO,5350,9600
9081,KANAGAWA CHUO KOTSU CO,3525,16900
9076,SEINO HOLDINGS,2482.5,363800
9083,SHINKI BUS CO LTD,1981,5300
9090,AZ-COM MARUWA HOLDINGS INC,906,126300
9068,MARUZEN SHOWA UNYU CO,8530,27400
9065,SANKYU INC,8975,120000
9087,TAKASE CORPORATION,1759,1400
9104,MITSUI O.S.K. LINES LTD,6039,2957500
9101,NIPPON YUSEN KABUSHIKI KAISHA,5624,3065000
9110,NS UNITED KAIUN KA,7420,119000
9082,DAIWA MOTOR TRANSPORTATION CO,1172,1200
9119,IINO KAIUN KAISHA,1668,209500
9127,TAMAI STEAMSHIP CO,4265,3900
9052,SANYO ELECTRIC RAILWAY CO,2020,36700
9130,KYOEI TANKER CO,2348,7700100
9142,KYUSHU RAILWAY COMPANY,3756,820500
9145,BEING HOLDINGS CO LTD,700,24100
9146,9146.T,0P0001N8ZR,0,4000,100
9147,NIPPON EXPRESS HLDGS INC,3676,884200
9149,9149.T,0P0001QA8I,0,560,100
9156,9156.T,0P0001QNV7,0,2670,100
9107,KAWASAKI KISEN KAISHA,2645.5,5370000
9115,MEIJI SHIPPING GROUP CO LTD,923,1960900
9060,JAPAN LOGISTIC SYSTEMS CORP,4585,800
9159,W TOKYO INC,1583,1400
9160,NOVARESE INC,290,66400
9067,MARUWN CORPORATION,942,62500
9165,QUALTEC CO LTD,1410,9400
9169,9169.T,0P0001RGYX,0,1000,100
9158,CUC INC,857,50400
9173,TOKAI KISEN CO,3030,1400
9193,TOKYO KISEN CO LTD,1200,14000
9171,KURIBAYASHI STEAMSHIP CO,1769,26600
9201,JAPAN AIRLINES CO LTD,2599.5,4846000
92025,ANA HOLDINGS INC NPV PRF STOCK ,4947,2600
9204,SKYMARK AIRLINES INC,378,75200
9202,ANA HOLDINGS INC,2916,2812600
9168,RISE CONSULTING GROUP INC,479,227200
9211,F CODE INC,1560,130800
9163,NARERU GROUP INC,2356,148500
9212,GREEN EARTH INSTITUTE CO LTD,393,469800
9214,RECOVERY INTERNATIONAL CO LTD,1499,1300
9213,SEYFERT LTD,763,3200
9215,CASY CO LTD,894,1300
9206,STAR FLYER INC,2029,1100
9143,SG HOLDINGS CO LTD,1498,1471100
9220,FB CARE SERVICE CO LTD,1209,300
9219,GIXO LTD,961,6000
9218,MENTAL HEALTH TECHNOLOGIES CO L,715,37400
9216,BEWITH INC,1738,26600
9225,BRIDGE CONSULTING GROUP INC,1095,100
9222,MANABY CO LTD,50,19200
9221,FULUHASHI EPO CORPORATION,1274,39300
9223,ASNOVA CO LTD,518,5500
9226,9226.T,0P0001P554,0,1200,100
9233,ASIA AIR SURVEY CO,1281,27200
9229,SUNWELS CO LTD,250,77300
9235,URERU NET ADVERTISING GROUP CO ,546,108200
9227,MICROWAVE CHEMICAL CO LTD,1009,474800
9236,JAPAN M&A SOLUTION INCORPORATED,987,1800
9237,EMIMEN CO LTD,850,12100
9162,BLEACH INC,259,393500
9238,VALUE CREATION CO LTD,615,9900
9239,9239.T,0P0001RROR,0,500,100
9166,GENDA INC,624,3929300
9243,FT HOLDINGS CO INC,500,100
9240,DELIVERY CONSULTING INC,475,150500
9241,FUTURE LINK NETWORK CO LTD,1436,400
9242,MEDIA RESEARCH INSTITUTE INC,1878,8400
9245,LIVERO INC,2214,2900
9244,DIGITALIFT INC,963,1800
9248,PEOPLE DREAMS & TECHNOLOGIES GR,1512,9400
9251,AB&COMPANY CO LTD,1245,42600
9250,GRCS INC,1059,1600
9253,SLOGAN INC,754,500
9254,LOVABLE MARKETING GROUP INC,1161,2400
9257,YCP HOLDINGS (GLOBAL) LTD,805,5600
9256,SUCCEED CO LTD,820,3100
9258,CS C CO LTD,344,600
9246,PROJECTHOLDINGS INC,1098,1800
9247,TRE HLDGS CORP,1589,400900
9249,JAPAN ECOSYSTEM CO LTD,1639,4600
9259,TAKAYOSHI HOLDINGS INC,985,15100
9262,SILVER LIFE CO LTD,893,291900
9264,PUEQU CO LTD,1702,9400
9265,YAMASHITA HEALTH CARE HOLDINGS ,3700,800
9268,OPTIMUS GP CO LTD,460,354900
9271,WAGOKORO CO LTD,1028,52000
9267,GENKY DRUGSTORES CO LTD,3890,82200
9272,BOUTIQUES INC,1599,14100
9270,VALUENCE HOLDINGS INC,1836,55200
9273,KOA SHOJI HOLDINGS CO LTD,839,44400
9278,BOOKOFF GROUP HLDGS LTD,1757,41200
9274,KPP GROUP HOLDINGS CO LTD,869,341500
9279,GIFT HOLDINGS INC,3880,94100
9285,TOKYO INFRASTRUCTURE ENGY INV C,52100,280
9286,ENEX INFRASTRUCTURE INVESTMENT ,58800,1589
9302,MITSUI-SOKO HOLDINGS CO LTD,3867,191500
9303,SUMITOMO WAREHOUSE CO,3995,91000
9304,SHIBUSAWA LOGISTICS CORP,1313,62900
9282,ICHIGO GREEN,58100,123
9306,TOYO LOGISTICS CO,2100,4600
9305,YAMATANE CORP,2123,66300
9252,LAST ONE MILE CO LTD,4520,15600
9308,INUI GLOBAL LOGISTICS CO LTD,1586,79600
9312,KEIHIN CO LTD,2931,50300
9313,MARUHACHI WAREHOUSE CO,1010,4200
9311,ASAGAMI CORPORATION,8910,1900
9310,JAPAN TRANSCITY CORP,1209,65100
9319,CHUO WAREHOUSE CO,1846,62700
9287,JAPAN INFRASTRUCTURE FUND INV C,66600,516
9301,MITSUBISHI LOGISTICS CORP,1351.5,862500
9322,KAWANISHI WAREHOUSE CO,2824,1700
9324,YASUDA LOGISTICS CORP,2341,97000
9307,SUGIMURA WAREHOUSE CO,997,11600
9326,KANTSU CO LTD,449,19600
9325,PHYZ HOLDINGS INC,1180,12900
9327,E-LOGIT CO LTD,209,22500
9330,AGEHA INC,907,5500
9331,CASTER CO LTD,695,1800
9334,9334.T,0P0001RMHV,0,1300,11000
9284,CANADIAN SOLAR INFRASTRUCTURE F,93000,775
9337,TORIDORI INC,1660,14700
9340,ASO INTERNATIONAL INC,687,6700
9336,DAIEI KANKYO CO LTD,3915,175900
9342,SUMASAPO INC,1250,500
9339,COACH A CO LTD,1216,1500
9338,INFORICH INC,4545,410300
9341,GENOVA INC,597,47000
9343,IBIS INC,654,38500
9345,BIZMATES INC,651,3600
9348,ISPACE INC,578,699600
9347,NIPPON KANZAI HOLDINGS CO LTD,2816,73100
9332,NISSO HOLDINGS CO LTD,638,194100
9351,TOYO WHARF & WAREHOUSE CO,2003,12100
9355,RINKO CORP,2175,600
9361,FUSHIKI KAIRIKU UNSO CO,2189,300
9353,SAKURAJIMA FUTO KAISHA,2473,2900
9363,DAIUN CO LTD,535,132800
9360,SUZUYO SHINWART CORP,2999,1300
9346,COCORPORT INC,1632,2500
9366,SANRITSU CORP,907,7400
9367,DAITO KOUN CO LTD,2485,10700
9362,HYOKI KAIUN KAISHA,3550,400
9369,K.R.S.CORP,2854,69100
9335,9335.T,0P0001PYS4,0,1406,200
9376,EURASIA TRAVEL CO,869,4600
9381,AIT CORPORATION,2220,19600
9380,AZUMA SHIPPING CO. LTD,432,39300
9365,TRADIA CORPORATION,1586,600
9364,KAMIGUMI CO LTD,5567,273900
9404,NIPPON TELEVISION HOLDINGS INC,3171,449700
9405,ASAHI BROADCASTING GP HLDGS COR,917,113300
9399,BEAT HOLDINGS LTD,27,2244893
9344,AXIS CONSULTING CORPORATION,910,800
9412,SKY PERFECT JSAT HOLDINGS INC,2955,2599700
9408,BSN MEDIA HOLDINGS INC,2550,100
9385,SHOEI CORPORATION,804,13200
9414,NIPPON BS BROADCASTING CORPORAT,937,35100
9419,WIRELESSGATE INC,303,9900
9416,VISION INC,1184,290200
9401,TBS HOLDINGS INC,5629,201400
9421,NJ HOLDINGS INC,637,900
9423,FORVAL REALSTRAIGHT INC.,111,236400
9418,U-NEXT HOLDINGS CO LTD,1742,364600
9424,JAPAN COMMUNICATIONS INC.,130,1499300
9409,TV ASAHI HOLDINGS CORP,3255,257400
9413,TV TOKYO HLDG CORP,4125,44100
9425,REYUU JAPAN INC,319,64600
9368,KIMURA UNITY CO,927,15900
9432,NTT INC,155.7,219655700
94346,SOFTBANK CORP. NPV PRF STOCK SE,7671,7500
9435,HIKARI TSUSHIN INC,42940,66900
9436,OKINAWA CELLULAR,3435,68900
9439,M H GROUP LTD,237,12500
9438,MTI LTD,652,37400
9441,BELL-PARK CO LTD,2758,23300
9428,CROPS CORPORATION,1589,127400
9446,SAKAI HOLDINGS CO LTD,689,6600
9445,FORVAL TELECOM,569,2500
9433,KDDI CORPORATION,2637,6395500
9450,FIBERGATE INC,690,50000
9434,SOFTBANK CORP.,214.6,51723000
9466,AIDMA MARKETING COMMUNICATION C,242,1000
94345,SOFTBANK CORP. NPV PRF STOCK SE,3830,5800
9467,ALPHAPOLIS CO LTD,1292,71700
9468,KADOKAWA CORPORATION,3190,345400
9474,ZENRIN CO LTD,1003,97400
9444,TOSHIN HOLDINGS CO LTD,327,20700
9470,GAKKEN HOLDINGS CO LTD,1024,90900
9476,CHUOKEIZAI-SHA HOLDINGS INC,986,200
9475,SHOBUNSHA HOLDINGS INC,543,3600
9417,SMARTVALUE CO LTD,344,3700
9478,SE HOLDINGS AND INCUBATIONS CO ,493,43200
9501,TOKYO ELEC POWER CO HLDGS INC,610,52959500
9506,TOHOKU ELECTRIC POWER CO INC,1137.5,1937000
9508,KYUSHU ELECTRIC POWER CO INC,1744,1074500
9507,SHIKOKU ELECTRIC POWER CO INC,1701.5,613300
9509,HOKKAIDO ELECTRIC POWER CO INC,1057,2154800
9511,OKINAWA ELECTRIC POWER COMPANY ,1021,194200
9513,ELECTRIC POWER DEVELOPMENT,3874,2120000
9517,EREX CO LTD,867,1074400
9519,RENOVA INC,820,3015200
9514,EF-ON INC,390,628000
9531,TOKYO GAS CO,7459,707000
9505,HOKURIKU ELECTRIC POWER CO,1060.5,927500
9532,OSAKA GAS CO,6190,1345500
9533,TOHO GAS CO,4999,245600
9535,HIROSHIMA GAS CO,378,169300
9536,SAIBU GAS HOLDINGS CO LTD,2496,241300
9504,CHUGOKU ELECTRIC POWER CO INC,969,1143400
9449,GMO INTERNET GROUP INC,2827.5,394200
9543,SHIZUOKA GAS CO LTD,1498,138500
9537,HOKURIKU GAS CO,5670,10200
9551,METAWATER CO LTD,3675,117500
9552,QUANTS RESEARCH INSTITUTE HOLDI,629,466500
9553,MICROAD INC,855,447800
9534,HOKKAIDO GAS CO,884,219200
9557,AIRCLOSET INC,229,12100
9556,INTLOOP INC,2011,435500
9558,JAPANIACE CO LTD,2095,9900
9561,GLAD CUBE INC,445,54500
9562,BUSINESS COACH INC,2162,2400
9539,KEIYO GAS CO LTD,1399,12000
9502,CHUBU ELECTRIC POWER CO INC,2479,1937700
9563,ATLAS TECHNOLOGIES CORPORATION,289,1800
9560,PROGRIT INC,720,84000
9503,KANSAI ELECTRIC POWER CO INC,2522.5,3011800
9564,FCE INC,524,30100
9565,GLOE INC,765,33300
9601,SHOCHIKU CO LTD,11600,61200
9603,H.I.S. CO LTD,1097,1434500
9602,TOHO CO LTD,1602,2998200
9610,WILSON LEARNING WORLDWIDE INC,144,147200
9605,TOEI CO LTD,5760,97000
9554,AVIC CO LTD,1328,38700
9612,LUCKLAND CO LTD,1628,28200
9619,ICHINEN HOLDINGS,2063,37500
9621,CTI ENGINEERING CO,3010,32400
9622,SPACE CO LTD (JP),1544,42000
9627,AIN HOLDINGS INC,5551,112300
9629,PCA CORPORATION,1771,82900
9632,SUBARU ENTERPRISE CO,3585,25200
9616,KYORITSU MAINTENANCE,2453,1406600
9639,SANKYO FRONTIER CO,2219,2800
9636,KIN-EI CORP,4050,38000
9640,SAISON TECHNOLOGY CO LTD,2350,1100
9644,TANABE CONSULTING GROUP CO LTD,722,126200
9651,JAPAN PROCESS DEVELOPMENT CO,1800,2300
9656,GREENLAND RESORT CO LTD,608,3200
9628,SAN HOLDINGS INC (JAPAN),1424,28000
9661,KABUKI-ZA CO LTD,4465,7600
9663,NAGAWA CO LTD,5960,18100
9678,KANAMOTO CO LTD,4350,112800
9672,TOKYOTOKEIBA CO,5640,28900
9679,HORAI CO LTD,2110,800
9682,DTS CORPORATION,1078,364500
9684,SQUARE ENIX HOLDINGS CO.LTD.,2638,847500
9658,BUSINESS BRAIN SHOWA-OTA INC,2938,71900
9686,TOYO TEC CO LTD,1657,5700
9687,KSK CO LTD,4355,3800
9692,COMPUTER ENGINEERING & CONSULTI,2020,157100
9697,CAPCOM CO LTD,3562,2403800
9635,MUSASHINO KOGYO CO,2650,600
9625,CERESPO CO LTD,1100,4000
9685,KYCOM HOLDINGS CO LTD,654,1300
9702,ISB CORPORATION,2019,40600
9691,RYOMO SYSTEMS CO,3815,6000
9704,AGORA HOSPITALITY GROUP CO LTD,43,388300
9706,JAPAN AIRPORT TERMINAL CO,4947,279600
9633,TOKYO THEATRES CO INC,1692,7800
9709,NCS&A CO LTD,1729,10300
9708,IMPERIAL HOTEL LIMITED,1489,108600
9647,KYOWA ENGINEERING CONSULTANTS C,8000,1800
9713,ROYAL HOTEL LIMITED,952,10700
9699,NISHIO HOLDINGS CO LTD,4295,40800
9701,TOKYO KAIKAN CO,4605,167300
9719,SCSK CORP,5680,421300
9720,HOTEL NEW GRAND CO,5680,200
9723,KYOTO HOTEL,686,3700
9715,TRANSCOSMOS INC,3895,60400
9729,TOKAI CORP(GIFU),2460,28400
9726,KNT-CT HOLDINGS LIMITED,1567,25200
9733,NAGASE BROTHERS INC,2750,62000
9731,HAKUYOSHA COMPANY LTD,3660,4800
9735,SECOM CO,6012,797300
9716,NOMURA CO LTD,1343,209700
9739,NSW INC,2380,24300
9722,FUJITA KANKO INC,2076,181200
9740,CENTRAL SECURITY PATROLS CO,2976,13900
9743,TANSEISHA CO LTD,1496,231000
9753,IX KNOWLEDGE INC,1419,6700
9744,MEITEC GROUP HOLDINGS INC,3294,366200
9757,FUNAI SOKEN HOLDINGS INCORPORAT,1112,335200
9742,INES CORPORATION,2191,41800
9698,CREO CO LTD,1210,2900
9759,NSD CO.LTD,2854.5,476300
9763,MARUKEN LEASE CO LTD,4605,6000
9765,OHBA CO LTD,1189,10900
9778,SUBARU CO LTD,5570,300
9755,OYO CORP,2902,43200
9766,KONAMI GROUP CORPORATION,20910,496400
9780,HARIMA B-STEM CORP,965,6400
9760,SHINGAKUKAI HOLDINGS CO LTD,160,20500
9782,DMS INC,3590,54700
9788,NAC CO LTD,534,69100
9790,FUKUI COMPUTER HOLDINGS INC,3365,27000
9799,ASAHI INTELLIGENCE SERVICE CO,1082,12400
9795,STEP CO LTD,2482,11200
9812,T.O.HOLDINGS CO LTD,264,141800
9761,TOKAI LEASE CO LTD,2618,4900
9793,DAISEKI CO LTD,3950,178200
9769,GAKKYUSHA CO LTD,2370,12700
9767,NIKKEN KOGAKU CO,1750,300
9818,DAIMARU ENAWIN CO.LTD,1880,1200
9791,BIKEN TECHNO CORP,1347,2200
9823,MAMMY MART HOLDINGS CORP,1395,139400
9820,MT GENEX CORPORATION,3485,10800
9824,SENSHU ELECTRIC CO,6110,27800
9827,LILYCOLOR CO LTD,650,25000
9828,GENKI GLOBAL DINING CONCEPTS CO,2895,71900
9830,TRUSCO NAKAYAMA CORP,2326,169500
9746,TKC CORPORATION,3645,137700
9832,AUTOBACS SEVEN CO,1585,390900
9837,MORITO CO LTD,1930,50100
9845,PARKER CORPORATION,1631,20200
9831,YAMADA HOLDINGS CO LTD,537.2,4405600
9835,JUNTENDO CO LTD,511,2600
9842,ARCLANDS CORPORATION,1784,126200
9843,NITORI HOLDINGS CO LTD,2728.5,1778300
9849,KYODO PAPER HOLDINGS,4615,500
9846,TENMAYA STORE CO,960,3100
9850,GOURMET KINEYA CO,982,44500
9768,IDEA CONSULTANTS INC,4025,41500
9853,GINZA RENOIR CO,947,2100
9854,AIGAN CO LTD,265,73800
9856,KU HOLDINGS CO LTD,1229,38500
9857,EIWA CORPORATION,2584,2100
9861,YOSHINOYA HOLDINGS CO LTD,3172,618400
9867,SOLEKIA LIMITED,11480,300
9869,KATO SANGYO CO,6390,39600
9882,YELLOW HAT LTD,1575,197700
9878,SEKIDO CO LTD,592,35100
9885,CHARLE CO LTD,352,1800
9888,UEX LTD,859,10400
9889,JBCC HOLDINGS INC,1347,278900
9887,MATSUYA FOODS HOLDINGS CO LTD,5620,78800
9895,CONSEC CORP,1302,1900
9816,STRIDERS CORPORATION,319,2500
9876,COX CO LTD,256,15200
9872,KITAKEI CO LTD,891,4400
9902,NICHIDEN CORP,2394,49900
9903,KANSEKI CO LTD,860,2700
9904,VERITE CO LTD,407,20400
9906,FUJII SANGYO CORP,4025,7500
9908,NIHON DENKEI CO,2539,10800
9890,MAKIYA CO LTD,1235,2100
9927,WATT MANN CO,970,11800
9929,HEIWA PAPER CO LTD,468,11000
9900,SAGAMI HOLDINGS CORPORATION,1777,100200
9930,KITAZAWA SANGYO CO,354,9800
9932,SUGIMOTO & CO,1305,25900
9934,INABA DENKISANGYO CO,2619,175100
9936,OHSHO FOOD SERVICE CORP,3095,214800
9941,TAIYO BUSSAN KAISHA,851,12700
9913,NIPPO LTD,3740,7900
9946,MINISTOP CO LTD,1767,60300
9948,ARCS COMPANY LIMITED,3640,64400
9914,UEMATSU SHOKAI CO,1165,2800
9928,MIROKU JYOHO SERVICE CO,1733,37500
9956,VALOR HOLDINGS CO LTD,3520,90000
9959,ASEED HOLDINGS,1115,208700
9950,HACHI-BAN CO,3500,5600
9960,TOTECH CORP,4000,98700
9880,INNOTECH CORP (JAPAN),2607,95600
9896,JK HOLDINGS,1487,24300
9980,MRK HOLDINGS INC,118,1054200
9969,SHOKUBUN CO LTD,262,10600
9972,ALTECH CO LTD,277,4500
9976,SEKICHU CO LTD,1067,3100
9978,BUNKYODO GROUP HOLDINGS CO LTD,48,24600
9984,SOFTBANK GROUP CORP,3609,34790800
9986,ZAOH CO LTD,2647,2900
9962,MISUMI GROUP INC,2830,957100
9973,KOZO HOLDINGS CO LTD,25,1543500
9991,GECOSS CORPORATION,1778,55300
9990,SACS BAR HOLDINGS INC,825,96100
9989,SUNDRUG CO LTD,3946,444200
9993,YAMAZAWA CO LTD,1157,4000
9994,YAMAYA CORPORATION,2272,16100
9979,DAISYO CORP,1099,26800
9983,FAST RETAILING CO LTD,64700,567600
9987,SUZUKEN CO LTD,5830,246600
9955,YONKYU CO LTD,3035,2100
9996,SATOH & CO LTD,2430,1800
9997,BELLUNA CO,908,450600
9982,TAKIHYO CO LTD,2268,11600
9974,BELC CO LTD,7460,16700
